request,kind,requested_model,response_model,response_id,provider_created,has_response,duplicate_response_id,tokens,recovery_sidecars,error_files
records/units/v32/eda_206/3/analogcoder/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a802204dc89f0e307ef41a968e,1789015884,True,False,3374,1,0
records/units/v32/eda_206/3/direct/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a958ffc71e17ee173957580018,1789015972,True,False,961,1,0
records/units/v32/eda_206/3/direct/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a964526c46ffc0d1f8b7c31a55,1789015979,True,False,1019,1,0
records/units/v32/eda_206/3/direct/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a9ac0e078b898786e588182adb,1789015993,True,False,1111,1,0
records/units/v32/eda_206/3/full/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a2b245f176374a0249e174c5f32,1789024478,True,False,1977,0,0
records/units/v32/eda_206/3/full/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a2b34fc23ce0efb34dd45e64f38,1789024483,True,False,2496,0,0
records/units/v32/eda_206/3/full/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a2ba16b3c9b5c05f323ef66407e,1789024510,True,False,3298,0,0
records/units/v32/eda_206/3/planning_calls/call_01/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a60b9b4b0f96d7f55d987e2db7,1789015756,True,False,382,1,0
records/units/v32/eda_206/3/planning_calls/call_02/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a6402b80e94d538eaa095b3072,1789015769,True,False,908,1,0
records/units/v32/eda_206/3/planning_calls/call_03/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a6859d680e2643fc9149c4e88b,1789015787,True,False,933,1,0
records/units/v32/eda_206/3/planning_calls/call_04/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a6637baf62ff8818035c940166,1789015778,True,False,900,1,0
records/units/v32/eda_206/3/spicepilot/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a6f37a2a8a70e601d6648579f4,1789015815,True,False,4636,1,0
records/units/v32/eda_206/3/spicepilot/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a7320ae9d0e25d6d4648e299c8,1789015831,True,False,4734,1,0
records/units/v32/eda_206/3/spicepilot/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a72d3a9113d74ff56957365260,1789015830,True,False,4683,1,0
records/units/v32/eda_207/1/analogcoder/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0894fea372e073637834bf70c7439,1789010111,True,False,3068,0,0
records/units/v32/eda_207/1/direct/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08951267d928076b3fd2a4af2961b,1789010192,True,False,890,0,0
records/units/v32/eda_207/1/direct/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089514d84f9ae80332c2e3b877324,1789010202,True,False,824,0,0
records/units/v32/eda_207/1/direct/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08951468c2f2f68162dd860b5fc8f,1789010200,True,False,827,0,0
records/units/v32/eda_207/1/full/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a20f23ccd75e0ce78843f4586a1,1789023810,True,False,2358,0,0
records/units/v32/eda_207/1/full/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a21a253d075ba961a7c70ac791b,1789023855,True,False,2244,0,0
records/units/v32/eda_207/1/full/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a21c4e519d21e630cfbc5ab6ccc,1789023865,True,False,2811,0,0
records/units/v32/eda_207/1/planning_calls/call_01/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0894f3a28dd2a98f40cd58d15c7dd,1789010066,True,False,387,0,0
records/units/v32/eda_207/1/planning_calls/call_02/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0894f06eb7e25a9f5058ecc2d6544,1789010053,True,False,836,0,0
records/units/v32/eda_207/1/planning_calls/call_03/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0894f9d6a8dd93b91c8b8c1850097,1789010091,True,False,847,0,0
records/units/v32/eda_207/1/planning_calls/call_04/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0894fc5ad6b27c5a25f3d0d379afe,1789010102,True,False,816,0,0
records/units/v32/eda_207/1/spicepilot/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089508ad6f61efbe9a68b5efa6832,1789010152,True,False,4377,0,0
records/units/v32/eda_207/1/spicepilot/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08950bbe61e88b17634e28e197d1e,1789010165,True,False,4362,0,0
records/units/v32/eda_207/1/spicepilot/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08950e63b15a73e33f3e56e25ea29,1789010175,True,False,4368,0,0
records/units/v32/eda_207/2/analogcoder/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089748566c0b394631cb4f1bdc3f9,1789012510,True,False,3018,0,0
records/units/v32/eda_207/2/direct/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08975ae8e9d41ee94212975390c4c,1789012586,True,False,860,0,0
records/units/v32/eda_207/2/direct/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089758421a18bb5d693180bdf3f92,1789012576,True,False,877,0,0
records/units/v32/eda_207/2/direct/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08976321315db00a4e73bea57ecfe,1789012620,True,False,802,0,0
records/units/v32/eda_207/2/full/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a27d93e29aab569479a1de7c384,1789024266,True,False,2725,0,0
records/units/v32/eda_207/2/full/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a28cfb858ace8e449921e2a7048,1789024325,True,False,2013,0,0
records/units/v32/eda_207/2/full/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a28c9423f49f613b8e4dc8fd692,1789024324,True,False,2364,0,0
records/units/v32/eda_207/2/planning_calls/call_01/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0897347005db5a269649468866194,1789012428,True,False,383,0,0
records/units/v32/eda_207/2/planning_calls/call_02/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0897370289b28bd81026c9afd14ed,1789012439,True,False,855,0,0
records/units/v32/eda_207/2/planning_calls/call_03/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089738f682fd0e23bc669ef64a39c,1789012447,True,False,825,0,0
records/units/v32/eda_207/2/planning_calls/call_04/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089737d8948dacb29abbd70f59e2d,1789012443,True,False,818,0,0
records/units/v32/eda_207/2/spicepilot/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089764e65ec38d3e9d73cc08a9b96,1789012627,True,False,4507,0,0
records/units/v32/eda_207/2/spicepilot/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0897693f4ac0beac970a4fa3fd42f,1789012645,True,False,4382,0,0
records/units/v32/eda_207/2/spicepilot/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08976edc0ba8086d7a509394e63ab,1789012668,True,False,4398,0,0
records/units/v32/eda_207/3/analogcoder/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089ab7f9265948c3977c74ba712d6,1789016113,True,False,3042,1,0
records/units/v32/eda_207/3/direct/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089ab43557f71952415531f067f16,1789016098,True,False,1084,1,0
records/units/v32/eda_207/3/direct/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089aba99a053826f46e7547c907e7,1789016124,True,False,756,1,0
records/units/v32/eda_207/3/direct/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089abc87c9d4a8a90e0c1f0048411,1789016132,True,False,822,1,0
records/units/v32/eda_207/3/full/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a2b72c1fc2c5514e271785fc005,1789024502,True,False,1987,0,0
records/units/v32/eda_207/3/full/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a2bdef2bd9bae8ab1aa1902530c,1789024526,True,False,2275,0,0
records/units/v32/eda_207/3/planning_calls/call_01/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a946fe0a9b48cb86b915a32a34,1789015967,True,False,387,1,0
records/units/v32/eda_207/3/planning_calls/call_02/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a96cd351c9f45488d70b5d0ade,1789015977,True,False,873,1,0
records/units/v32/eda_207/3/planning_calls/call_03/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a96cab47517682f361f0299f33,1789015977,True,False,842,1,0
records/units/v32/eda_207/3/planning_calls/call_04/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a999aa5b799730c8f37bf4d4ef,1789015989,True,False,843,1,0
records/units/v32/eda_207/3/spicepilot/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089aa46403e309e6c60aceaf706cd,1789016033,True,False,4365,1,0
records/units/v32/eda_207/3/spicepilot/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089ab07f991710a73b12855479812,1789016082,True,False,4366,1,0
records/units/v32/eda_207/3/spicepilot/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089ab2f742ca52f34c841ebb4b494,1789016092,True,False,4359,1,0
records/units/v32/eda_208/1/analogcoder/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0895253d6a729d8d54fda95b6ae37,1789010273,True,False,2901,0,0
records/units/v32/eda_208/1/direct/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08952f7268e9b7b659e2165a2fd52,1789010311,True,False,1031,0,0
records/units/v32/eda_208/1/direct/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089538eec3ba63498f287c7b85c94,1789010350,True,False,1041,0,0
records/units/v32/eda_208/1/direct/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0895423e5297de50c875c24f9b048,1789010388,True,False,1056,0,0
records/units/v32/eda_208/1/full/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a245736214f45ef4f49c1c5e950,1789024032,True,False,2595,0,0
records/units/v32/eda_208/1/full/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a24c64f3f800a0bd104c4b6f541,1789024061,True,False,2453,0,0
records/units/v32/eda_208/1/full/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a24f166d0edb2fe113b4ba109e5,1789024072,True,False,3034,0,0
records/units/v32/eda_208/1/planning_calls/call_01/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089500295f5f51cf288f1b3d9d22c,1789010117,True,False,382,0,0
records/units/v32/eda_208/1/planning_calls/call_02/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0894fbafcc00bed35fab730f6bd1a,1789010099,True,False,912,0,0
records/units/v32/eda_208/1/planning_calls/call_03/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089506cad0155eb119209001c11d4,1789010144,True,False,925,0,0
records/units/v32/eda_208/1/planning_calls/call_04/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0895091642b91d096c00f4d3fdc23,1789010154,True,False,909,0,0
records/units/v32/eda_208/1/spicepilot/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0895113895cb428e310d16aa62934,1789010187,True,False,4410,0,0
records/units/v32/eda_208/1/spicepilot/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089513e22f4e139617c3724d2e160,1789010198,True,False,4492,0,0
records/units/v32/eda_208/1/spicepilot/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0895188feccedb02d8a9a845bf2db,1789010217,True,False,4449,0,0
records/units/v32/eda_208/2/analogcoder/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0896c112602d1918e14b869e345c3,1789011958,True,False,3030,0,0
records/units/v32/eda_208/2/direct/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0896f033ecf0e08192abd6b371893,1789012149,True,False,1012,0,0
records/units/v32/eda_208/2/direct/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0896f9328a3b58ba59a5927b55a82,1789012186,True,False,967,0,0
records/units/v32/eda_208/2/direct/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0896fc313e290ccc6929cff738bf9,1789012198,True,False,967,0,0
records/units/v32/eda_208/2/full/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a266d9c2df5eaed3fa7a8ebbe54,1789024169,True,False,3280,0,0
records/units/v32/eda_208/2/full/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a27c5d31b43c287ea1695c0028f,1789024257,True,False,2322,0,0
records/units/v32/eda_208/2/full/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a2770d3b3bc3c459290e168514d,1789024236,True,False,2732,0,0
records/units/v32/eda_208/2/planning_calls/call_01/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0896a6590c57d0f1e5ba806dcd93f,1789011846,True,False,404,0,0
records/units/v32/eda_208/2/planning_calls/call_02/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0896a8bae3684c886ca9b9dde6132,1789011856,True,False,930,0,0
records/units/v32/eda_208/2/planning_calls/call_03/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0896aa975cdfb477570adcd8c65e8,1789011864,True,False,921,0,0
records/units/v32/eda_208/2/planning_calls/call_04/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0896b18fa491ffe4670d2741f6bb3,1789011892,True,False,947,0,0
records/units/v32/eda_208/2/spicepilot/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0896b4ef7e78afb1564f154479701,1789011906,True,False,4398,0,0
records/units/v32/eda_208/2/spicepilot/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0896b6b3a6d380c41eaa6ed85b1b1,1789011917,True,False,4455,0,0
records/units/v32/eda_208/2/spicepilot/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0896bfae6df103ecb51d6f639cb7b,1789011950,True,False,4412,0,0
records/units/v32/eda_208/3/analogcoder/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a4b017ffd21cd81a018fb1e4bf,1789015666,True,False,3005,1,0
records/units/v32/eda_208/3/direct/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a3157807e6ca6062d039e90d59,1789015561,True,False,1126,1,0
records/units/v32/eda_208/3/direct/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a3042909c359e7c5fa2b97f9af,1789015557,True,False,991,1,0
records/units/v32/eda_208/3/direct/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a39e1d22eeba52eb05b278fd7e,1789015596,True,False,1141,1,0
records/units/v32/eda_208/3/full/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a2a5dd2a5e40790789d9f38679b,1789024427,True,False,2645,0,0
records/units/v32/eda_208/3/full/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a2b26e1dd64fe6720d81159eab8,1789024479,True,False,2583,0,0
records/units/v32/eda_208/3/full/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a2b4d085fbd998660c609aa89a7,1789024489,True,False,3054,0,0
records/units/v32/eda_208/3/planning_calls/call_01/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a1606fcb8124fb8ba636bfafb4,1789015450,True,False,428,1,0
records/units/v32/eda_208/3/planning_calls/call_02/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a1b51dffa37aed9466e5485ece,1789015471,True,False,961,1,0
records/units/v32/eda_208/3/planning_calls/call_03/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a1ed977edfbd468ae9115e1ca0,1789015486,True,False,958,1,0
records/units/v32/eda_208/3/planning_calls/call_04/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a1e856c074b0b85fd60cbcaab5,1789015484,True,False,975,1,0
records/units/v32/eda_208/3/spicepilot/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a260b5b3091945bf87cf9459f8,1789015515,True,False,4447,1,0
records/units/v32/eda_208/3/spicepilot/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a22ab1c624ee2450eadd4f89d5,1789015501,True,False,4491,1,0
records/units/v32/eda_208/3/spicepilot/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089a2c44e1f9e3795298583b850d1,1789015541,True,False,4404,1,0
records/units/v32/eda_209/1/analogcoder/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08953ab7e3883aae8d6b24a7e46c7,1789010357,True,False,3277,0,0
records/units/v32/eda_209/1/direct/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08957f9c5498201980eb3de4b638f,1789010639,True,False,791,0,0
records/units/v32/eda_209/1/direct/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08957b7084a09b3d76a90c96fa6c6,1789010622,True,False,796,0,0
records/units/v32/eda_209/1/direct/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08958441dc0c247748945d4e57116,1789010658,True,False,819,0,0
records/units/v32/eda_209/1/full/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a2333e90579f15d041962908a66,1789023958,True,False,2553,0,0
records/units/v32/eda_209/1/full/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a23b255d06a54ecfb167f34e2be,1789023990,True,False,2756,0,0
records/units/v32/eda_209/1/full/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a23fd6d55a092576dd97a3590cf,1789024009,True,False,4232,0,0
records/units/v32/eda_209/1/planning_calls/call_01/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08952a7b0b82faa4cf5ff56a4cac2,1789010290,True,False,415,0,0
records/units/v32/eda_209/1/planning_calls/call_02/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089530b341851086fdd993bebebdc,1789010316,True,False,955,0,0
records/units/v32/eda_209/1/planning_calls/call_03/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0895340f224d54b05f1196b5749d2,1789010330,True,False,952,0,0
records/units/v32/eda_209/1/planning_calls/call_04/request.json,preparation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08953753cb62301ed39c47bb8e492,1789010343,True,False,952,0,0
records/units/v32/eda_209/1/spicepilot/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0895622d21512b8457cf62e412725,1789010519,True,False,4648,0,0
records/units/v32/eda_209/1/spicepilot/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08956771359bd491347579892c47e,1789010540,True,False,4657,0,0
records/units/v32/eda_209/1/spicepilot/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089577d8b2cf84e9132bb2d48d565,1789010607,True,False,4606,0,0
records/units/v32/eda_209/2/analogcoder/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089750c0ad8d863a14bf6198a003c,1789012544,True,False,3733,0,0
records/units/v32/eda_209/2/analogcoder/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089761d3caba8b5c767b9fa80555a,1789012614,True,False,4797,0,0
records/units/v32/eda_209/2/analogcoder/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08976a49a0a673f0aee75f62a7aea,1789012649,True,False,5750,0,0
records/units/v32/eda_209/2/direct/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089742791e0c52456a15336d35366,1789012486,True,False,800,0,0
records/units/v32/eda_209/2/direct/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0897433722bc4d47500ff3fdd9369,1789012489,True,False,925,0,0
records/units/v32/eda_209/2/direct/calls/call_03/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08974b9e72e5d5cbe8cc6385ab74f,1789012523,True,False,909,0,0
records/units/v32/eda_209/2/full/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a26f207ca7138b6056b67588796,1789024203,True,False,2588,0,0
records/units/v32/eda_209/2/full/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a08a27874a1895656ea19d05615f87,1789024241,True,False,2564,0,0
